time_period,geographic_level,region_code,region_name,new_la_code,la_name,entitlement_type,age,number_children_sen,percentage_children_sen
2020-01-01,Local authority,E12000001,North East,E06000057,Northumberland,30-hour entitlement,4-year-olds,25,4.4
2020-01-01,Local authority,E12000001,North East,E06000057,Northumberland,30-hour entitlement,3 and 4-year-olds,42,2.1
2020-01-01,Local authority,E12000001,North East,E06000003,Redcar and Cleveland,15-hour entitlement,3-year-olds,64,4.5
2020-01-01,Local authority,E12000001,North East,E06000003,Redcar and Cleveland,15-hour entitlement,4-year-olds,176,11.6
2020-01-01,Local authority,E12000001,North East,E06000003,Redcar and Cleveland,15-hour entitlement,3 and 4-year-olds,240,8.2
2020-01-01,Local authority,E12000001,North East,E06000003,Redcar and Cleveland,30-hour entitlement,3-year-olds,7,1.6
2020-01-01,Local authority,E12000001,North East,E06000003,Redcar and Cleveland,30-hour entitlement,4-year-olds,6,3.4
2020-01-01,Local authority,E12000001,North East,E06000003,Redcar and Cleveland,30-hour entitlement,3 and 4-year-olds,13,2.1
2020-01-01,Local authority,E12000001,North East,E08000023,South Tyneside,15-hour entitlement,3-year-olds,104,6.3
2020-01-01,Local authority,E12000001,North East,E08000023,South Tyneside,15-hour entitlement,4-year-olds,222,13.4
2020-01-01,Local authority,E12000001,North East,E08000023,South Tyneside,15-hour entitlement,3 and 4-year-olds,326,9.8
2020-01-01,Local authority,E12000001,North East,E08000023,South Tyneside,30-hour entitlement,3-year-olds,22,3.5
2020-01-01,Local authority,E12000001,North East,E08000023,South Tyneside,30-hour entitlement,4-year-olds,10,4.1
2020-01-01,Local authority,E12000001,North East,E08000023,South Tyneside,30-hour entitlement,3 and 4-year-olds,32,3.7
2020-01-01,Local authority,E12000001,North East,E06000004,Stockton-on-Tees,15-hour entitlement,3-year-olds,98,4.2
2020-01-01,Local authority,E12000001,North East,E06000004,Stockton-on-Tees,15-hour entitlement,4-year-olds,208,8.5
2020-01-01,Local authority,E12000001,North East,E06000004,Stockton-on-Tees,15-hour entitlement,3 and 4-year-olds,306,6.4
2020-01-01,Local authority,E12000001,North East,E06000004,Stockton-on-Tees,30-hour entitlement,3-year-olds,24,2.9
2020-01-01,Local authority,E12000001,North East,E06000004,Stockton-on-Tees,30-hour entitlement,4-year-olds,22,6.6
2020-01-01,Local authority,E12000001,North East,E06000004,Stockton-on-Tees,30-hour entitlement,3 and 4-year-olds,46,3.9
2020-01-01,Local authority,E12000001,North East,E08000024,Sunderland,15-hour entitlement,3-year-olds,218,7.4
2020-01-01,Local authority,E12000001,North East,E08000024,Sunderland,15-hour entitlement,4-year-olds,345,11.7
2020-01-01,Local authority,E12000001,North East,E08000024,Sunderland,15-hour entitlement,3 and 4-year-olds,563,9.5
2020-01-01,Local authority,E12000001,North East,E08000024,Sunderland,30-hour entitlement,3-year-olds,62,4.9
2020-01-01,Local authority,E12000001,North East,E08000024,Sunderland,30-hour entitlement,4-year-olds,33,7
2020-01-01,Local authority,E12000001,North East,E08000024,Sunderland,30-hour entitlement,3 and 4-year-olds,95,5.5
2020-01-01,Local authority,E12000002,North West,E06000008,Blackburn with Darwen,15-hour entitlement,3-year-olds,217,10.9
2020-01-01,Local authority,E12000002,North West,E06000008,Blackburn with Darwen,15-hour entitlement,4-year-olds,325,15.6
2020-01-01,Local authority,E12000002,North West,E06000008,Blackburn with Darwen,15-hour entitlement,3 and 4-year-olds,542,13.3
2020-01-01,Local authority,E12000002,North West,E06000008,Blackburn with Darwen,30-hour entitlement,3-year-olds,51,7.8
2020-01-01,Local authority,E12000002,North West,E06000008,Blackburn with Darwen,30-hour entitlement,4-year-olds,22,10
2020-01-01,Local authority,E12000002,North West,E06000008,Blackburn with Darwen,30-hour entitlement,3 and 4-year-olds,73,8.3
2020-01-01,Local authority,E12000002,North West,E06000009,Blackpool,15-hour entitlement,3-year-olds,66,4.6
2020-01-01,Local authority,E12000002,North West,E06000009,Blackpool,15-hour entitlement,4-year-olds,259,16.4
2020-01-01,Local authority,E12000002,North West,E06000009,Blackpool,15-hour entitlement,3 and 4-year-olds,325,10.8
2020-01-01,Local authority,E12000002,North West,E06000009,Blackpool,30-hour entitlement,3-year-olds,12,1.9
2020-01-01,Local authority,E12000002,North West,E06000009,Blackpool,30-hour entitlement,4-year-olds,17,7.5
2020-01-01,Local authority,E12000002,North West,E06000009,Blackpool,30-hour entitlement,3 and 4-year-olds,29,3.4
2020-01-01,Local authority,E12000002,North West,E08000001,Bolton,15-hour entitlement,3-year-olds,135,3.5
2020-01-01,Local authority,E12000002,North West,E08000001,Bolton,15-hour entitlement,4-year-olds,397,10.1
2020-01-01,Local authority,E12000002,North West,E08000001,Bolton,15-hour entitlement,3 and 4-year-olds,532,6.9
2020-01-01,Local authority,E12000002,North West,E08000001,Bolton,30-hour entitlement,3-year-olds,28,1.8
2020-01-01,Local authority,E12000002,North West,E08000001,Bolton,30-hour entitlement,4-year-olds,13,2.4
2020-01-01,Local authority,E12000002,North West,E08000001,Bolton,30-hour entitlement,3 and 4-year-olds,41,2
2020-01-01,Local authority,E12000002,North West,E08000002,Bury,15-hour entitlement,3-year-olds,128,5.7
2020-01-01,Local authority,E12000002,North West,E08000002,Bury,15-hour entitlement,4-year-olds,231,9.8
2020-01-01,Local authority,E12000002,North West,E08000002,Bury,15-hour entitlement,3 and 4-year-olds,359,7.8
2020-01-01,Local authority,E12000002,North West,E08000002,Bury,30-hour entitlement,3-year-olds,50,4.5
2020-01-01,Local authority,E12000002,North West,E08000002,Bury,30-hour entitlement,4-year-olds,20,4.6
2020-01-01,Local authority,E12000002,North West,E08000002,Bury,30-hour entitlement,3 and 4-year-olds,70,4.5
2020-01-01,Local authority,E12000002,North West,E06000049,Cheshire East,15-hour entitlement,3-year-olds,83,2
2020-01-01,Local authority,E12000002,North West,E06000049,Cheshire East,15-hour entitlement,4-year-olds,183,4.4
2020-01-01,Local authority,E12000002,North West,E06000049,Cheshire East,15-hour entitlement,3 and 4-year-olds,266,3.2
2020-01-01,Local authority,E12000002,North West,E06000049,Cheshire East,30-hour entitlement,3-year-olds,27,1.2
2020-01-01,Local authority,E12000002,North West,E06000049,Cheshire East,30-hour entitlement,4-year-olds,14,1.7
2020-01-01,Local authority,E12000002,North West,E06000049,Cheshire East,30-hour entitlement,3 and 4-year-olds,41,1.3
2020-01-01,Local authority,E12000002,North West,E06000050,Cheshire West and Chester,15-hour entitlement,3-year-olds,117,3.1
2020-01-01,Local authority,E12000002,North West,E06000050,Cheshire West and Chester,15-hour entitlement,4-year-olds,286,7.2
2020-01-01,Local authority,E12000002,North West,E06000050,Cheshire West and Chester,15-hour entitlement,3 and 4-year-olds,403,5.2
2020-01-01,Local authority,E12000002,North West,E06000050,Cheshire West and Chester,30-hour entitlement,3-year-olds,36,1.8
2020-01-01,Local authority,E12000002,North West,E06000050,Cheshire West and Chester,30-hour entitlement,4-year-olds,22,2.8
2020-01-01,Local authority,E12000002,North West,E06000050,Cheshire West and Chester,30-hour entitlement,3 and 4-year-olds,58,2.1
2020-01-01,Local authority,E12000002,North West,E10000006,Cumbria,15-hour entitlement,3-year-olds,207,4.2
2020-01-01,Local authority,E12000002,North West,E10000006,Cumbria,15-hour entitlement,4-year-olds,443,8.9
2020-01-01,Local authority,E12000002,North West,E10000006,Cumbria,15-hour entitlement,3 and 4-year-olds,650,6.6
2020-01-01,Local authority,E12000002,North West,E10000006,Cumbria,30-hour entitlement,3-year-olds,76,2.8
2020-01-01,Local authority,E12000002,North West,E10000006,Cumbria,30-hour entitlement,4-year-olds,48,4.5
2020-01-01,Local authority,E12000002,North West,E10000006,Cumbria,30-hour entitlement,3 and 4-year-olds,124,3.2
2020-01-01,Local authority,E12000002,North West,E06000006,Halton,15-hour entitlement,3-year-olds,54,3.9
2020-01-01,Local authority,E12000002,North West,E06000006,Halton,15-hour entitlement,4-year-olds,158,10.5
2020-01-01,Local authority,E12000002,North West,E06000006,Halton,15-hour entitlement,3 and 4-year-olds,212,7.4
2020-01-01,Local authority,E12000002,North West,E06000006,Halton,30-hour entitlement,3-year-olds,16,2.5
2020-01-01,Local authority,E12000002,North West,E06000006,Halton,30-hour entitlement,4-year-olds,13,4.6
2020-01-01,Local authority,E12000002,North West,E06000006,Halton,30-hour entitlement,3 and 4-year-olds,29,3.2
2020-01-01,Local authority,E12000002,North West,E08000011,Knowsley,15-hour entitlement,3-year-olds,68,3.5
2020-01-01,Local authority,E12000002,North West,E08000011,Knowsley,15-hour entitlement,4-year-olds,167,8.8
2020-01-01,Local authority,E12000002,North West,E08000011,Knowsley,15-hour entitlement,3 and 4-year-olds,235,6.2
2020-01-01,Local authority,E12000002,North West,E08000011,Knowsley,30-hour entitlement,3-year-olds,18,2
2020-01-01,Local authority,E12000002,North West,E08000011,Knowsley,30-hour entitlement,4-year-olds,12,4.1
2020-01-01,Local authority,E12000002,North West,E08000011,Knowsley,30-hour entitlement,3 and 4-year-olds,30,2.5
2020-01-01,Local authority,E12000002,North West,E10000017,Lancashire,15-hour entitlement,3-year-olds,462,3.5
2020-01-01,Local authority,E12000002,North West,E10000017,Lancashire,15-hour entitlement,4-year-olds,1016,7.3
2020-01-01,Local authority,E12000002,North West,E10000017,Lancashire,15-hour entitlement,3 and 4-year-olds,1478,5.4
2020-01-01,Local authority,E12000002,North West,E10000017,Lancashire,30-hour entitlement,3-year-olds,158,2.3
2020-01-01,Local authority,E12000002,North West,E10000017,Lancashire,30-hour entitlement,4-year-olds,59,2.3
2020-01-01,Local authority,E12000002,North West,E10000017,Lancashire,30-hour entitlement,3 and 4-year-olds,217,2.3
2020-01-01,Local authority,E12000002,North West,E08000012,Liverpool,15-hour entitlement,3-year-olds,307,5.5
2020-01-01,Local authority,E12000002,North West,E08000012,Liverpool,15-hour entitlement,4-year-olds,741,13
2020-01-01,Local authority,E12000002,North West,E08000012,Liverpool,15-hour entitlement,3 and 4-year-olds,1048,9.3
2020-01-01,Local authority,E12000002,North West,E08000012,Liverpool,30-hour entitlement,3-year-olds,57,2.6
2020-01-01,Local authority,E12000002,North West,E08000012,Liverpool,30-hour entitlement,4-year-olds,39,4.7
2020-01-01,Local authority,E12000002,North West,E08000012,Liverpool,30-hour entitlement,3 and 4-year-olds,96,3.1
2020-01-01,Local authority,E12000002,North West,E08000003,Manchester,15-hour entitlement,3-year-olds,273,4.1
2020-01-01,Local authority,E12000002,North West,E08000003,Manchester,15-hour entitlement,4-year-olds,738,10.1
2020-01-01,Local authority,E12000002,North West,E08000003,Manchester,15-hour entitlement,3 and 4-year-olds,1011,7.2
2020-01-01,Local authority,E12000002,North West,E08000003,Manchester,30-hour entitlement,3-year-olds,43,2.5
2020-01-01,Local authority,E12000002,North West,E08000003,Manchester,30-hour entitlement,4-year-olds,24,3.6
2020-01-01,Local authority,E12000002,North West,E08000003,Manchester,30-hour entitlement,3 and 4-year-olds,67,2.8
2020-01-01,Local authority,E12000002,North West,E08000004,Oldham,15-hour entitlement,3-year-olds,160,5
2020-01-01,Local authority,E12000002,North West,E08000004,Oldham,15-hour entitlement,4-year-olds,334,9.7
2020-01-01,Local authority,E12000002,North West,E08000004,Oldham,15-hour entitlement,3 and 4-year-olds,494,7.4
2020-01-01,Local authority,E12000002,North West,E08000004,Oldham,30-hour entitlement,3-year-olds,34,2.9
2020-01-01,Local authority,E12000002,North West,E08000004,Oldham,30-hour entitlement,4-year-olds,12,2.5
2020-01-01,Local authority,E12000002,North West,E08000004,Oldham,30-hour entitlement,3 and 4-year-olds,46,2.8
2020-01-01,Local authority,E12000002,North West,E08000005,Rochdale,15-hour entitlement,3-year-olds,218,7.3
2020-01-01,Local authority,E12000002,North West,E08000005,Rochdale,15-hour entitlement,4-year-olds,297,10.2
2020-01-01,Local authority,E12000002,North West,E08000005,Rochdale,15-hour entitlement,3 and 4-year-olds,515,8.7
2020-01-01,Local authority,E12000002,North West,E08000005,Rochdale,30-hour entitlement,3-year-olds,52,4.4
2020-01-01,Local authority,E12000002,North West,E08000005,Rochdale,30-hour entitlement,4-year-olds,13,3.2
2020-01-01,Local authority,E12000002,North West,E08000005,Rochdale,30-hour entitlement,3 and 4-year-olds,65,4.1
2020-01-01,Local authority,E12000002,North West,E08000006,Salford,15-hour entitlement,3-year-olds,308,9
2020-01-01,Local authority,E12000002,North West,E08000006,Salford,15-hour entitlement,4-year-olds,436,12.4
2020-01-01,Local authority,E12000002,North West,E08000006,Salford,15-hour entitlement,3 and 4-year-olds,744,10.8
2020-01-01,Local authority,E12000002,North West,E08000006,Salford,30-hour entitlement,3-year-olds,66,5.8
2020-01-01,Local authority,E12000002,North West,E08000006,Salford,30-hour entitlement,4-year-olds,29,5.9
2020-01-01,Local authority,E12000002,North West,E08000006,Salford,30-hour entitlement,3 and 4-year-olds,95,5.8
2020-01-01,Local authority,E12000002,North West,E08000014,Sefton,15-hour entitlement,3-year-olds,99,3.4
2020-01-01,Local authority,E12000002,North West,E08000014,Sefton,15-hour entitlement,4-year-olds,253,8.5
2020-01-01,Local authority,E12000002,North West,E08000014,Sefton,15-hour entitlement,3 and 4-year-olds,352,6
2020-01-01,Local authority,E12000002,North West,E08000014,Sefton,30-hour entitlement,3-year-olds,19,1.3
2020-01-01,Local authority,E12000002,North West,E08000014,Sefton,30-hour entitlement,4-year-olds,13,2.5
2020-01-01,Local authority,E12000002,North West,E08000014,Sefton,30-hour entitlement,3 and 4-year-olds,32,1.6
2020-01-01,Local authority,E12000002,North West,E08000013,St. Helens,15-hour entitlement,3-year-olds,79,4.2
2020-01-01,Local authority,E12000002,North West,E08000013,St. Helens,15-hour entitlement,4-year-olds,192,9.6
2020-01-01,Local authority,E12000002,North West,E08000013,St. Helens,15-hour entitlement,3 and 4-year-olds,271,7
2020-01-01,Local authority,E12000002,North West,E08000013,St. Helens,30-hour entitlement,3-year-olds,24,2.7
2020-01-01,Local authority,E12000002,North West,E08000013,St. Helens,30-hour entitlement,4-year-olds,15,4.4
2020-01-01,Local authority,E12000002,North West,E08000013,St. Helens,30-hour entitlement,3 and 4-year-olds,39,3.1
2020-01-01,Local authority,E12000002,North West,E08000007,Stockport,15-hour entitlement,3-year-olds,171,5
2020-01-01,Local authority,E12000002,North West,E08000007,Stockport,15-hour entitlement,4-year-olds,298,8.1
2020-01-01,Local authority,E12000002,North West,E08000007,Stockport,15-hour entitlement,3 and 4-year-olds,469,6.6
2020-01-01,Local authority,E12000002,North West,E08000007,Stockport,30-hour entitlement,3-year-olds,64,3.3
2020-01-01,Local authority,E12000002,North West,E08000007,Stockport,30-hour entitlement,4-year-olds,37,5.1
2020-01-01,Local authority,E12000002,North West,E08000007,Stockport,30-hour entitlement,3 and 4-year-olds,101,3.8
2020-01-01,Local authority,E12000002,North West,E08000008,Tameside,15-hour entitlement,3-year-olds,119,4.3
2020-01-01,Local authority,E12000002,North West,E08000008,Tameside,15-hour entitlement,4-year-olds,234,8.2
2020-01-01,Local authority,E12000002,North West,E08000008,Tameside,15-hour entitlement,3 and 4-year-olds,353,6.3
2020-01-01,Local authority,E12000002,North West,E08000008,Tameside,30-hour entitlement,3-year-olds,44,3.4
2020-01-01,Local authority,E12000002,North West,E08000008,Tameside,30-hour entitlement,4-year-olds,13,2.8
2020-01-01,Local authority,E12000002,North West,E08000008,Tameside,30-hour entitlement,3 and 4-year-olds,57,3.2
2020-01-01,Local authority,E12000002,North West,E08000009,Trafford,15-hour entitlement,3-year-olds,75,2.5
2020-01-01,Local authority,E12000002,North West,E08000009,Trafford,15-hour entitlement,4-year-olds,205,6.6
2020-01-01,Local authority,E12000002,North West,E08000009,Trafford,15-hour entitlement,3 and 4-year-olds,280,4.6
2020-01-01,Local authority,E12000002,North West,E08000009,Trafford,30-hour entitlement,3-year-olds,23,1.3
2020-01-01,Local authority,E12000002,North West,E08000009,Trafford,30-hour entitlement,4-year-olds,7,1
2020-01-01,Local authority,E12000002,North West,E08000009,Trafford,30-hour entitlement,3 and 4-year-olds,30,1.2
2020-01-01,Local authority,E12000002,North West,E06000007,Warrington,15-hour entitlement,3-year-olds,46,2
2020-01-01,Local authority,E12000002,North West,E06000007,Warrington,15-hour entitlement,4-year-olds,144,5.7
2020-01-01,Local authority,E12000002,North West,E06000007,Warrington,15-hour entitlement,3 and 4-year-olds,190,3.9
2020-01-01,Local authority,E12000002,North West,E06000007,Warrington,30-hour entitlement,3-year-olds,18,1.3
2020-01-01,Local authority,E12000002,North West,E06000007,Warrington,30-hour entitlement,4-year-olds,7,1.4
