time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,entitlement_type,age,number_children,number_eligible_children,percentage_eligible_children
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,15-hour entitlement,3 and 4-year-olds,6599,7868,83.9
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,15-hour entitlement,Total,8913,12338,72.2
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,15-hour entitlement,2-year-olds,631,1460,43.2
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,15-hour entitlement,3-year-olds,3884,5413,71.8
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,15-hour entitlement,4-year-olds,4398,5464,80.5
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,15-hour entitlement,3 and 4-year-olds,8282,10878,76.1
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,15-hour entitlement,Total,6071,7326,82.9
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,15-hour entitlement,2-year-olds,386,823,46.9
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,15-hour entitlement,3-year-olds,2652,3229,82.1
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,15-hour entitlement,4-year-olds,3033,3274,92.6
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,15-hour entitlement,3 and 4-year-olds,5685,6503,87.4
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,15-hour entitlement,Total,7661,11258,68.1
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,15-hour entitlement,2-year-olds,797,1625,49
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,15-hour entitlement,3-year-olds,3294,4757,69.2
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,15-hour entitlement,4-year-olds,3570,4876,73.2
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,15-hour entitlement,3 and 4-year-olds,6864,9633,71.3
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,15-hour entitlement,Total,8600,9436,91.1
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,15-hour entitlement,2-year-olds,468,795,58.9
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,15-hour entitlement,3-year-olds,3894,4265,91.3
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,15-hour entitlement,4-year-olds,4238,4376,96.8
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,15-hour entitlement,3 and 4-year-olds,8132,8641,94.1
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,15-hour entitlement,Total,9695,12958,74.8
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,15-hour entitlement,2-year-olds,760,1801,42.2
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,15-hour entitlement,3-year-olds,4194,5549,75.6
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,15-hour entitlement,4-year-olds,4741,5608,84.5
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,15-hour entitlement,3 and 4-year-olds,8935,11157,80.1
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,15-hour entitlement,Total,9003,11044,81.5
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,15-hour entitlement,2-year-olds,729,1416,51.5
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,15-hour entitlement,3-year-olds,3958,4815,82.2
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,15-hour entitlement,4-year-olds,4316,4813,89.7
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,15-hour entitlement,3 and 4-year-olds,8274,9628,85.9
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,15-hour entitlement,Total,8868,11749,75.5
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,15-hour entitlement,2-year-olds,1006,2060,48.8
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,15-hour entitlement,3-year-olds,3565,4814,74.1
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,15-hour entitlement,4-year-olds,4297,4875,88.1
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,15-hour entitlement,3 and 4-year-olds,7862,9689,81.1
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,15-hour entitlement,Total,7747,9957,77.8
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,15-hour entitlement,2-year-olds,689,1369,50.3
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,15-hour entitlement,3-year-olds,3359,4279,78.5
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,15-hour entitlement,4-year-olds,3699,4308,85.9
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,15-hour entitlement,3 and 4-year-olds,7058,8588,82.2
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,15-hour entitlement,Total,6411,8214,78
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,15-hour entitlement,2-year-olds,452,958,47.2
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,15-hour entitlement,3-year-olds,2756,3614,76.3
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,15-hour entitlement,4-year-olds,3203,3642,87.9
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,15-hour entitlement,3 and 4-year-olds,5959,7256,82.1
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,15-hour entitlement,Total,6860,8077,84.9
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,15-hour entitlement,2-year-olds,500,931,53.7
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,15-hour entitlement,3-year-olds,2983,3519,84.8
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,15-hour entitlement,4-year-olds,3377,3627,93.1
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,15-hour entitlement,3 and 4-year-olds,6360,7146,89
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,15-hour entitlement,Total,7841,10178,77
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,15-hour entitlement,2-year-olds,402,1165,34.5
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,15-hour entitlement,3-year-olds,3427,4483,76.4
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,15-hour entitlement,4-year-olds,4012,4530,88.6
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,15-hour entitlement,3 and 4-year-olds,7439,9013,82.5
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,15-hour entitlement,Total,7059,9097,77.6
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,15-hour entitlement,2-year-olds,656,1160,56.6
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,15-hour entitlement,3-year-olds,2945,3907,75.4
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,15-hour entitlement,4-year-olds,3458,4030,85.8
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,15-hour entitlement,3 and 4-year-olds,6403,7937,80.7
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,15-hour entitlement,Total,4022,4924,81.7
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,15-hour entitlement,2-year-olds,273,404,67.6
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,15-hour entitlement,3-year-olds,1823,2224,82
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,15-hour entitlement,4-year-olds,1926,2295,83.9
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,15-hour entitlement,3 and 4-year-olds,3749,4520,83
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,15-hour entitlement,Total,5071,6525,77.7
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,15-hour entitlement,2-year-olds,352,641,54.9
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,15-hour entitlement,3-year-olds,2302,2927,78.7
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,15-hour entitlement,4-year-olds,2417,2958,81.7
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,15-hour entitlement,3 and 4-year-olds,4719,5884,80.2
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,15-hour entitlement,Total,8705,10452,83.3
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,15-hour entitlement,2-year-olds,602,1345,44.8
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,15-hour entitlement,3-year-olds,3873,4562,84.9
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,15-hour entitlement,4-year-olds,4230,4545,93.1
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,15-hour entitlement,3 and 4-year-olds,8103,9107,89
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,15-hour entitlement,Total,5155,5305,97.2
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,15-hour entitlement,2-year-olds,220,299,73.6
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,15-hour entitlement,3-year-olds,2265,2446,92.6
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,15-hour entitlement,4-year-olds,2670,2560,104.3
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,15-hour entitlement,3 and 4-year-olds,4935,5006,98.6
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,15-hour entitlement,Total,5069,6190,81.9
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,15-hour entitlement,2-year-olds,337,651,51.8
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,15-hour entitlement,3-year-olds,2178,2701,80.6
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,15-hour entitlement,4-year-olds,2554,2838,90
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,15-hour entitlement,3 and 4-year-olds,4732,5539,85.4
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,15-hour entitlement,Total,7189,9779,73.5
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,15-hour entitlement,2-year-olds,566,1280,44.2
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,15-hour entitlement,3-year-olds,3102,4221,73.5
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,15-hour entitlement,4-year-olds,3521,4278,82.3
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,15-hour entitlement,3 and 4-year-olds,6623,8499,77.9
2020,Reporting year,National,E92000001,England,,,,,,15-hour entitlement,Total,1414983,1575642,89.8
2020,Reporting year,National,E92000001,England,,,,,,15-hour entitlement,2-year-olds,143439,207392,69.2
2020,Reporting year,National,E92000001,England,,,,,,15-hour entitlement,3-year-olds,621351,681154,91.2
2020,Reporting year,National,E92000001,England,,,,,,15-hour entitlement,4-year-olds,650193,687096,94.6
2020,Reporting year,National,E92000001,England,,,,,,15-hour entitlement,3 and 4-year-olds,1271544,1368250,92.9
2020,Reporting year,Regional,E92000001,England,E12000001,North East,,,,15-hour entitlement,Total,67518,70601,95.6
2020,Reporting year,Regional,E92000001,England,E12000001,North East,,,,15-hour entitlement,2-year-olds,9810,11764,83.4
2020,Reporting year,Regional,E92000001,England,E12000001,North East,,,,15-hour entitlement,3-year-olds,28500,29326,97.2
2020,Reporting year,Regional,E92000001,England,E12000001,North East,,,,15-hour entitlement,4-year-olds,29208,29511,99
2020,Reporting year,Regional,E92000001,England,E12000001,North East,,,,15-hour entitlement,3 and 4-year-olds,57708,58837,98.1
2020,Reporting year,Regional,E92000001,England,E12000002,North West,,,,15-hour entitlement,Total,195100,210886,92.5
2020,Reporting year,Regional,E92000001,England,E12000002,North West,,,,15-hour entitlement,2-year-olds,23724,32869,72.2
2020,Reporting year,Regional,E92000001,England,E12000002,North West,,,,15-hour entitlement,3-year-olds,83890,88648,94.6
2020,Reporting year,Regional,E92000001,England,E12000002,North West,,,,15-hour entitlement,4-year-olds,87486,89369,97.9
2020,Reporting year,Regional,E92000001,England,E12000002,North West,,,,15-hour entitlement,3 and 4-year-olds,171376,178017,96.3
2020,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,15-hour entitlement,Total,143024,156033,91.7
2020,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,15-hour entitlement,2-year-olds,17318,23904,72.4
2020,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,15-hour entitlement,3-year-olds,61636,65831,93.6
2020,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,15-hour entitlement,4-year-olds,64070,66298,96.6
2020,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,15-hour entitlement,3 and 4-year-olds,125706,132129,95.1
2020,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,15-hour entitlement,Total,117634,129822,90.6
2020,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,15-hour entitlement,2-year-olds,11289,16876,66.9
2020,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,15-hour entitlement,3-year-olds,51591,55995,92.1
2020,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,15-hour entitlement,4-year-olds,54754,56951,96.1
2020,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,15-hour entitlement,3 and 4-year-olds,106345,112946,94.2
2020,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,15-hour entitlement,Total,156257,173321,90.2
2020,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,15-hour entitlement,2-year-olds,17778,26678,66.6
2020,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,15-hour entitlement,3-year-olds,67679,73246,92.4
2020,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,15-hour entitlement,4-year-olds,70800,73397,96.5
2020,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,15-hour entitlement,3 and 4-year-olds,138479,146643,94.4
2020,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,15-hour entitlement,Total,156177,171531,91
2020,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,15-hour entitlement,2-year-olds,12969,18190,71.3
2020,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,15-hour entitlement,3-year-olds,70054,76197,91.9
2020,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,15-hour entitlement,4-year-olds,73154,77144,94.8
2020,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,15-hour entitlement,3 and 4-year-olds,143208,153341,93.4
2020,Reporting year,Regional,E92000001,England,E12000007,London,,,,15-hour entitlement,Total,230601,284789,81
2020,Reporting year,Regional,E92000001,England,E12000007,London,,,,15-hour entitlement,2-year-olds,22379,38033,58.8
2020,Reporting year,Regional,E92000001,England,E12000007,London,,,,15-hour entitlement,3-year-olds,101726,123964,82.1
2020,Reporting year,Regional,E92000001,England,E12000007,London,,,,15-hour entitlement,4-year-olds,106496,122792,86.7
2020,Reporting year,Regional,E92000001,England,E12000007,London,,,,15-hour entitlement,3 and 4-year-olds,208222,246756,84.4
2020,Reporting year,Regional,E92000001,England,E12000008,South East,,,,15-hour entitlement,Total,221277,242112,91.4
2020,Reporting year,Regional,E92000001,England,E12000008,South East,,,,15-hour entitlement,2-year-olds,16819,24362,69
2020,Reporting year,Regional,E92000001,England,E12000008,South East,,,,15-hour entitlement,3-year-olds,99677,107687,92.6
2020,Reporting year,Regional,E92000001,England,E12000008,South East,,,,15-hour entitlement,4-year-olds,104781,110062,95.2
2020,Reporting year,Regional,E92000001,England,E12000008,South East,,,,15-hour entitlement,3 and 4-year-olds,204458,217750,93.9
2020,Reporting year,Regional,E92000001,England,E12000009,South West,,,,15-hour entitlement,Total,127395,136547,93.3
2020,Reporting year,Regional,E92000001,England,E12000009,South West,,,,15-hour entitlement,2-year-olds,11353,14716,77.1
2020,Reporting year,Regional,E92000001,England,E12000009,South West,,,,15-hour entitlement,3-year-olds,56598,60259,93.9
2020,Reporting year,Regional,E92000001,England,E12000009,South West,,,,15-hour entitlement,4-year-olds,59444,61572,96.5
2020,Reporting year,Regional,E92000001,England,E12000009,South West,,,,15-hour entitlement,3 and 4-year-olds,116042,121831,95.2
2020,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,15-hour entitlement,Total,82324,108225,76.1
2020,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,15-hour entitlement,2-year-olds,8958,15650,57.2
2020,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,15-hour entitlement,3-year-olds,36210,46559,77.8
2020,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,15-hour entitlement,4-year-olds,37156,46016,80.7
2020,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,15-hour entitlement,3 and 4-year-olds,73366,92575,79.3
2020,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,15-hour entitlement,Total,148277,176564,84
2020,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,15-hour entitlement,2-year-olds,13421,22383,60
2020,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,15-hour entitlement,3-year-olds,65516,77405,84.6
2020,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,15-hour entitlement,4-year-olds,69340,76776,90.3
2020,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,15-hour entitlement,3 and 4-year-olds,134856,154181,87.5
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,15-hour entitlement,Total,12361,13088,94.4
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,15-hour entitlement,2-year-olds,1811,2106,86
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,15-hour entitlement,3-year-olds,5118,5430,94.3
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,15-hour entitlement,4-year-olds,5432,5552,97.8
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,15-hour entitlement,3 and 4-year-olds,10550,10982,96.1
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,15-hour entitlement,Total,2634,2845,92.6
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,15-hour entitlement,2-year-olds,358,455,78.7
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,15-hour entitlement,3-year-olds,1085,1174,92.4
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,15-hour entitlement,4-year-olds,1191,1216,98
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,15-hour entitlement,3 and 4-year-olds,2276,2390,95.2
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,15-hour entitlement,Total,5022,5208,96.4
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,15-hour entitlement,2-year-olds,721,842,85.6
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,15-hour entitlement,3-year-olds,2154,2167,99.4
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,15-hour entitlement,4-year-olds,2147,2199,97.6
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,15-hour entitlement,3 and 4-year-olds,4301,4366,98.5
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,15-hour entitlement,Total,2573,2715,94.8
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,15-hour entitlement,2-year-olds,430,535,80.4
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,15-hour entitlement,3-year-olds,1051,1086,96.7
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,15-hour entitlement,4-year-olds,1092,1094,99.8
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,15-hour entitlement,3 and 4-year-olds,2143,2180,98.3
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,15-hour entitlement,Total,4720,4977,94.8
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,15-hour entitlement,2-year-olds,955,1096,87.1
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,15-hour entitlement,3-year-olds,1866,1948,95.8
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,15-hour entitlement,4-year-olds,1899,1933,98.2
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,15-hour entitlement,3 and 4-year-olds,3765,3881,97
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,15-hour entitlement,Total,7797,8333,93.6
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,15-hour entitlement,2-year-olds,1230,1526,80.6
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,15-hour entitlement,3-year-olds,3288,3423,96.1
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,15-hour entitlement,4-year-olds,3279,3384,96.9
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,15-hour entitlement,3 and 4-year-olds,6567,6807,96.5
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,15-hour entitlement,Total,5148,5393,95.5
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,15-hour entitlement,2-year-olds,607,715,84.9
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,15-hour entitlement,3-year-olds,2261,2333,96.9
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,15-hour entitlement,4-year-olds,2280,2345,97.2
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,15-hour entitlement,3 and 4-year-olds,4541,4678,97.1
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,15-hour entitlement,Total,7498,7136,105.1
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,15-hour entitlement,2-year-olds,858,958,89.6
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,15-hour entitlement,3-year-olds,3317,3095,107.2
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,15-hour entitlement,4-year-olds,3323,3083,107.8
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,15-hour entitlement,3 and 4-year-olds,6640,6178,107.5
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,15-hour entitlement,Total,3450,3605,95.7
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,15-hour entitlement,2-year-olds,515,669,77
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,15-hour entitlement,3-year-olds,1417,1476,96
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,15-hour entitlement,4-year-olds,1518,1460,104
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,15-hour entitlement,3 and 4-year-olds,2935,2936,100
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,15-hour entitlement,Total,3902,4188,93.2
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,15-hour entitlement,2-year-olds,580,702,82.6
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,15-hour entitlement,3-year-olds,1662,1737,95.7
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,15-hour entitlement,4-year-olds,1660,1749,94.9
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,15-hour entitlement,3 and 4-year-olds,3322,3486,95.3
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,15-hour entitlement,Total,5484,5629,97.4
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,15-hour entitlement,2-year-olds,725,831,87.2
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,15-hour entitlement,3-year-olds,2317,2370,97.8
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,15-hour entitlement,4-year-olds,2442,2428,100.6
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,15-hour entitlement,3 and 4-year-olds,4759,4798,99.2
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,15-hour entitlement,Total,6929,7484,92.6
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,15-hour entitlement,2-year-olds,1020,1329,76.7
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,15-hour entitlement,3-year-olds,2964,3087,96
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,15-hour entitlement,4-year-olds,2945,3068,96
